userID,sessionID,actionTakenNumeric,durationMSEC,timelineMSEC,idleTime
ID14,ID14_Session06,0,2031,872938,735
ID14,ID14_Session06,0,94,877234,2265
ID14,ID14_Session06,0,5719,880594,3266
ID14,ID14_Session06,0,125,887422,1109
ID14,ID14_Session06,0,141,889484,1937
ID14,ID14_Session06,0,125,891672,2047
ID14,ID14_Session06,0,8282,894781,2984
ID14,ID14_Session06,0,6078,906563,3500
ID14,ID14_Session06,0,79,913984,1343
ID14,ID14_Session06,0,94,914250,187
ID14,ID14_Session06,0,2266,916250,1906
ID14,ID14_Session06,0,109,920016,1500
ID14,ID14_Session06,0,24437,921719,1594
ID14,ID14_Session06,0,109,947672,1516
ID14,ID14_Session06,0,5062,950469,2688
ID14,ID14_Session06,0,1109,957188,1657
ID14,ID14_Session06,0,4000,985094,26797
ID14,ID14_Session06,0,1047,994766,5672
ID14,ID14_Session06,0,1094,1059922,64109
ID14,ID14_Session06,0,110,1063531,2515
ID14,ID14_Session06,0,1734,1067391,3750
ID14,ID14_Session06,0,109,1070688,1563
ID14,ID14_Session06,0,3016,1073281,2484
ID14,ID14_Session06,0,172,1081000,4703
ID14,ID14_Session06,0,1000,1084391,3219
ID14,ID14_Session06,0,109,1088672,3281
ID14,ID14_Session06,0,93,1090438,1657
ID14,ID14_Session06,0,2562,1091188,657
ID14,ID14_Session06,0,78,1096219,2469
ID14,ID14_Session06,0,11469,1098906,2609
ID14,ID14_Session06,0,94,1111219,844
ID14,ID14_Session06,0,94,1111531,218
ID14,ID14_Session06,0,7562,1113891,2266
ID14,ID14_Session06,0,4125,1188016,66563
ID14,ID14_Session06,0,29156,1193047,906
ID14,ID14_Session06,0,141,1267906,45703
ID14,ID14_Session06,0,766,1271781,3734
ID14,ID14_Session06,0,110,1274031,1484
ID14,ID14_Session06,0,156,1279578,5437
ID14,ID14_Session06,0,141,1286547,6813
ID14,ID14_Session06,0,8344,1290359,3671
ID14,ID14_Session06,0,141,1300172,1469
ID14,ID14_Session06,0,16625,1304859,4546
ID14,ID14_Session06,0,109,1322594,1110
ID14,ID14_Session06,0,2110,1325078,2375
ID14,ID14_Session06,0,7656,1383625,56437
ID14,ID14_Session06,0,390,1423313,32032
ID14,ID14_Session06,0,11328,1424891,1188
ID14,ID14_Session06,0,78,1471391,35172
ID14,ID14_Session06,0,6125,1474734,3265
ID14,ID14_Session06,0,93,1482266,1407
ID14,ID14_Session06,0,15328,1483672,1313
ID14,ID14_Session06,0,172,1501531,2531
ID14,ID14_Session06,0,8986,1503328,1625
ID14,ID14_Session06,2,1078,1558431,46117
ID14,ID14_Session06,0,94,1568682,922
ID14,ID14_Session06,0,5063,1572777,4001
ID14,ID14_Session06,0,125,1582310,4470
ID14,ID14_Session06,0,109,1583857,1422
ID14,ID14_Session06,0,125,1589795,5829
ID14,ID14_Session06,0,109,1599563,9643
ID14,ID14_Session06,0,8767,1603563,3891
ID14,ID14_Session06,0,12283,1613471,1141
ID14,ID14_Session06,0,22489,1628020,2266
ID14,ID14_Session06,0,8095,1667418,16909
ID14,ID14_Session06,0,14955,1689484,13971
ID14,ID14_Session06,0,24207,1705752,1313
ID14,ID14_Session06,0,94,1731131,1172
ID14,ID14_Session06,0,6189,1736116,4891
ID14,ID14_Session06,0,125,1744837,2532
ID14,ID14_Session06,0,7251,1747462,2500
ID14,ID14_Session06,2,1203,1799049,44336
ID14,ID14_Session06,0,4422,1827567,2375
ID14,ID14_Session06,0,125,1835177,3188
ID14,ID14_Session06,0,94,1836927,1625
ID14,ID14_Session06,0,109,1841115,4094
ID14,ID14_Session06,0,156,1842990,1766
ID14,ID14_Session06,0,594,1846318,3172
ID14,ID14_Session06,0,78,1847756,844
ID14,ID14_Session06,0,4937,1850350,2516
ID14,ID14_Session06,0,110,1856428,1141
ID14,ID14_Session07,0,140,1844,1688
ID14,ID14_Session07,0,1469,4000,2016
ID14,ID14_Session07,0,13140,17563,12094
ID14,ID14_Session07,0,3016,52016,21313
ID14,ID14_Session07,0,3032,73266,18234
ID14,ID14_Session07,0,6500,90720,14422
ID14,ID14_Session07,0,1656,110861,13641
ID14,ID14_Session07,0,12266,149830,37313
ID14,ID14_Session07,0,94,167955,5859
ID14,ID14_Session07,0,7328,170643,2594
ID14,ID14_Session07,0,172,179174,1203
ID14,ID14_Session07,0,125,182940,3594
ID14,ID14_Session07,0,26063,185565,2500
ID14,ID14_Session07,0,3641,212315,687
ID14,ID14_Session07,0,109,216909,953
ID14,ID14_Session07,0,25000,220909,3891
ID14,ID14_Session07,0,156,247425,1516
ID14,ID14_Session07,0,15141,251128,3547
ID14,ID14_Session07,0,78,272175,5906
ID14,ID14_Session07,0,110,272472,219
ID14,ID14_Session07,0,2407,276253,3671
ID14,ID14_Session07,0,1563,303941,25281
ID14,ID14_Session07,0,2218,335395,29891
ID14,ID14_Session07,0,6015,339020,1407
ID14,ID14_Session07,0,94,352988,7953
ID14,ID14_Session07,0,125,361801,8719
ID14,ID14_Session07,0,4453,364926,3000
ID14,ID14_Session07,0,5391,415348,45969
ID14,ID14_Session07,0,1125,431583,10844
ID14,ID14_Session07,0,6797,434536,1828
ID14,ID14_Session07,0,5062,470927,29594
ID14,ID14_Session07,0,109,477255,1266
ID14,ID14_Session07,0,3922,483458,6094
ID14,ID14_Session07,0,421,495271,7891
ID14,ID14_Session07,0,156,499146,3454
ID14,ID14_Session07,0,4281,501708,2406
ID14,ID14_Session07,0,93,506896,907
ID14,ID14_Session07,0,109,513646,6657
ID14,ID14_Session07,0,6484,516599,2844
ID14,ID14_Session07,0,109,524427,1344
ID14,ID14_Session07,0,125,535661,11125
ID14,ID14_Session07,0,141,539021,3235
ID14,ID14_Session07,0,140,541818,2656
ID14,ID14_Session07,0,484,544474,2516
ID14,ID14_Session07,0,3515,546240,1282
ID14,ID14_Session07,0,23781,551396,1641
ID14,ID14_Session07,0,22875,578459,3282
ID14,ID14_Session07,0,23922,603490,2156
ID14,ID14_Session07,0,1218,629928,2516
ID14,ID14_Session07,0,141,649506,18360
ID14,ID14_Session07,0,125,656225,6578
ID14,ID14_Session07,0,344,659490,3140
ID14,ID14_Session07,0,125,660881,1047
ID14,ID14_Session07,0,2187,663553,2547
ID14,ID14_Session07,0,5469,667584,1844
ID14,ID14_Session07,0,16953,673741,688
ID14,ID14_Session07,0,140,692522,1828
ID14,ID14_Session07,0,13797,696647,3985
ID14,ID14_Session07,0,94,711631,1187
ID14,ID14_Session07,0,234,715194,3469
ID14,ID14_Session07,0,110,716381,953
ID14,ID14_Session07,0,9875,720100,3609
ID14,ID14_Session07,0,516,755850,25875
ID14,ID14_Session07,0,2672,756882,516
ID14,ID14_Session07,0,5734,762991,3437
ID14,ID14_Session07,0,4204,770475,1750
ID14,ID14_Session07,0,16625,778429,3750
ID14,ID14_Session07,0,20250,802616,7562
ID14,ID14_Session07,0,93,823898,1032
ID14,ID14_Session07,0,6141,830085,6094
ID14,ID14_Session07,0,5344,839132,2906
ID14,ID14_Session07,0,93,845617,1141
ID14,ID14_Session07,0,1703,847726,2016
ID14,ID14_Session07,0,2860,857382,7953
ID14,ID14_Session07,0,2610,865757,5515
ID14,ID14_Session07,0,1125,870914,2547
ID14,ID14_Session07,0,5516,875382,3343
ID14,ID14_Session07,0,5328,915258,34360
ID14,ID14_Session07,0,5938,925867,5281
ID14,ID14_Session07,0,3406,939992,8187
ID14,ID14_Session07,2,1047,984336,40938
ID14,ID14_Session07,0,78,1144775,2735
ID14,ID14_Session07,0,860,1147540,2687
ID14,ID14_Session07,0,16578,1148931,531
ID14,ID14_Session07,0,141,1166759,1250
ID14,ID14_Session07,0,5062,1168822,1922
ID14,ID14_Session07,0,21172,1181103,7219
ID14,ID14_Session07,0,125,1212556,10281
ID14,ID14_Session07,0,3891,1226369,13688
ID14,ID14_Session07,0,188,1232775,2515
ID14,ID14_Session07,0,406,1234994,2031
ID14,ID14_Session07,0,4562,1248760,13360
ID14,ID14_Session07,0,93,1298151,44829
ID14,ID14_Session07,0,13672,1315229,16985
ID14,ID14_Session07,0,141,1330854,1953
ID14,ID14_Session07,0,10516,1335323,4328
ID14,ID14_Session07,0,94,1347448,1609
ID14,ID14_Session07,0,516,1349573,2031
ID14,ID14_Session07,0,2734,1350823,734
ID14,ID14_Session07,0,7125,1357198,3641
ID14,ID14_Session07,0,12344,1366229,1906
ID14,ID14_Session07,0,62,1386089,7516
ID14,ID14_Session07,0,906,1389120,2969
ID14,ID14_Session07,0,125,1392714,2688
ID14,ID14_Session07,0,21328,1394558,1719
ID14,ID14_Session07,0,125,1416808,922
ID14,ID14_Session07,0,125,1417277,344
ID14,ID14_Session07,0,7282,1418995,1593
ID14,ID14_Session07,0,1422,1426917,640
ID14,ID14_Session07,0,13938,1474230,45891
ID14,ID14_Session07,0,4688,1506511,18343
ID14,ID14_Session07,0,16328,1516871,5672
ID14,ID14_Session07,0,94,1568887,35688
ID14,ID14_Session07,0,1234,1572512,3531
ID14,ID14_Session07,0,110,1575199,1453
ID14,ID14_Session07,0,2313,1578949,3640
ID14,ID14_Session07,0,94,1583309,2047
ID14,ID14_Session07,0,7984,1587403,4000
ID14,ID14_Session07,0,19719,1597762,2375
ID14,ID14_Session07,0,6687,1653544,36063
ID14,ID14_Session07,0,14188,1661731,1500
ID14,ID14_Session07,0,563,1679403,3484
ID14,ID14_Session07,0,94,1680294,328
ID14,ID14_Session07,0,19297,1686341,5953
ID14,ID14_Session07,0,109,1717169,11531
ID14,ID14_Session07,0,63,1721372,4094
ID14,ID14_Session07,0,20094,1723575,2140
ID14,ID14_Session07,0,110,1747872,4203
ID14,ID14_Session07,0,8250,1749997,2015
ID14,ID14_Session07,0,24281,1763560,5313
ID14,ID14_Session07,0,8265,1788623,782
ID14,ID14_Session07,0,12828,1855670,58782
ID14,ID14_Session07,0,125,1884358,15860
ID14,ID14_Session08,0,141,0,3016
ID14,ID14_Session08,0,109,5001,4860
ID14,ID14_Session08,0,2469,8329,3219
ID14,ID14_Session08,1,2438,11126,328
ID14,ID14_Session08,0,3922,20190,6626
ID14,ID14_Session08,0,125,64383,40271
ID14,ID14_Session08,0,813,69602,5094
ID14,ID14_Session08,0,125,72368,1953
ID14,ID14_Session08,0,1328,75634,3141
ID14,ID14_Session08,0,4782,92120,15158
ID14,ID14_Session08,0,125,99230,2328
ID14,ID14_Session08,0,110,106231,6876
ID14,ID14_Session08,0,5110,111388,5047
ID14,ID14_Session08,1,2016,149033,32535
ID14,ID14_Session08,0,109,151049,0
ID14,ID14_Session08,0,125,159878,8720
ID14,ID14_Session08,0,7251,165910,5907
ID14,ID14_Session08,0,3157,174348,1187
ID14,ID14_Session08,0,5938,181818,4313
ID14,ID14_Session08,0,4532,212413,24657
ID14,ID14_Session08,0,2422,217961,1016
ID14,ID14_Session08,0,11376,224242,3859
ID14,ID14_Session08,0,16063,238868,3250
ID14,ID14_Session08,0,12485,257525,2594
ID14,ID14_Session08,0,13531,272479,2469
ID14,ID14_Session08,0,1000,289042,3032
ID14,ID14_Session08,0,2094,318965,28923
ID14,ID14_Session08,0,156,322825,1766
ID14,ID14_Session08,0,141,327653,4672
ID14,ID14_Session08,0,109,333716,5922
ID14,ID14_Session08,0,18392,337997,4172
ID14,ID14_Session08,0,16970,358623,2234
ID14,ID14_Session08,0,19533,377561,1968
ID14,ID14_Session08,0,4344,415610,18516
ID14,ID14_Session08,0,78,431189,360
ID14,ID14_Session08,0,0,431611,344
ID14,ID14_Session08,0,532,455799,19954
ID14,ID14_Session08,0,93,456581,250
ID14,ID14_Session08,0,2766,457424,750
ID14,ID14_Session08,0,1390,461675,1485
ID14,ID14_Session08,0,8938,465237,2172
ID14,ID14_Session08,0,15125,475035,860
ID14,ID14_Session08,4,0,492645,2485
ID14,ID14_Session08,0,110,493988,1343
ID14,ID14_Session08,0,171,498942,4844
ID14,ID14_Session08,0,6188,513551,14438
ID14,ID14_Session08,0,157,526348,6609
ID14,ID14_Session08,0,156,533864,7359
ID14,ID14_Session08,0,1516,542536,8516
ID14,ID14_Session08,0,109,545880,1828
ID14,ID14_Session08,0,9594,549599,3610
ID14,ID14_Session08,0,110,562911,3718
ID14,ID14_Session08,0,141,571943,8922
ID14,ID14_Session08,0,8562,579662,1375
ID14,ID14_Session08,0,110,589443,1219
ID14,ID14_Session08,0,297,598131,8578
ID14,ID14_Session08,0,94,599584,1156
ID14,ID14_Session08,0,8140,602194,2516
ID14,ID14_Session08,0,25876,615209,1515
ID14,ID14_Session08,0,10610,670210,29125
ID14,ID14_Session08,0,109,710024,29204
ID14,ID14_Session08,0,11938,713789,3656
ID14,ID14_Session08,0,4328,726102,375
ID14,ID14_Session08,0,141,733930,3500
ID14,ID14_Session08,0,1359,738634,4563
ID14,ID14_Session08,0,156,741837,1844
ID14,ID14_Session09,0,109,0,1594
ID14,ID14_Session09,0,141,10609,10500
ID14,ID14_Session09,0,4938,22734,11984
ID14,ID14_Session09,0,22735,53234,25562
ID14,ID14_Session09,0,7625,81047,5078
ID14,ID14_Session09,0,125,102750,14078
ID14,ID14_Session09,0,3625,105453,2578
ID14,ID14_Session09,0,93,114844,5766
ID14,ID14_Session09,0,3281,118422,3485
ID14,ID14_Session09,0,39421,122969,1266
ID14,ID14_Session09,0,141,172859,10469
ID14,ID14_Session09,0,141,188765,15765
ID14,ID14_Session09,0,12297,192484,3578
ID14,ID14_Session09,0,12359,206547,1766
ID14,ID14_Session09,0,15546,221094,2188
ID14,ID14_Session09,0,17906,240047,3407
ID14,ID14_Session09,0,109,259281,1328
ID14,ID14_Session09,0,94,266500,7110
ID14,ID14_Session09,0,3421,272094,5500
ID14,ID14_Session09,0,203,280875,5360
ID14,ID14_Session09,0,594,285156,4078
ID14,ID14_Session09,0,407,286062,312
ID14,ID14_Session09,0,125,286750,281
ID14,ID14_Session09,0,156,289547,2672
ID14,ID14_Session09,0,93,290844,1141
ID14,ID14_Session09,0,188,294812,3875
ID14,ID14_Session09,0,219,295781,781
ID14,ID14_Session09,0,156,302094,6094
ID14,ID14_Session09,0,0,302515,265
ID14,ID14_Session09,0,157,302890,265
ID14,ID14_Session09,0,141,307781,4734
ID14,ID14_Session09,0,0,308234,312
ID14,ID14_Session09,0,437,311719,3344
ID14,ID14_Session09,0,171,314719,2563
ID14,ID14_Session09,0,125,315281,391
ID14,ID14_Session09,0,0,315687,281
ID14,ID14_Session09,0,157,324812,8812
ID14,ID14_Session09,0,0,325187,218
ID14,ID14_Session09,0,125,325687,297
ID14,ID14_Session09,0,0,326000,188
ID14,ID14_Session09,0,156,326281,141
ID14,ID14_Session09,0,0,326656,219
ID14,ID14_Session09,0,125,339984,13187
ID14,ID14_Session09,0,8219,346812,6703
ID14,ID14_Session09,0,110,356015,984
ID14,ID14_Session09,0,2969,359687,3562
ID14,ID14_Session09,0,125,364062,1406
ID14,ID14_Session09,0,141,368781,4594
ID14,ID14_Session09,0,28204,372765,3843
ID14,ID14_Session09,0,1797,402797,1828
ID14,ID14_Session09,0,1406,431344,26750
ID14,ID14_Session09,0,110,434687,1937
ID14,ID14_Session09,0,16766,437640,2843
ID14,ID14_Session09,0,109,465906,11500
ID14,ID14_Session09,0,125,468781,2766
ID14,ID14_Session09,0,6453,471984,3078
ID14,ID14_Session09,0,109,479844,1407
ID14,ID14_Session09,0,3406,482656,2703
ID14,ID14_Session09,0,94,486953,891
ID14,ID14_Session09,0,125,492469,5422
ID14,ID14_Session09,0,125,495828,516
ID14,ID14_Session09,0,485,496062,109
ID14,ID14_Session09,0,32719,497187,640
ID14,ID14_Session09,0,15187,536047,6141
ID14,ID14_Session09,0,2719,552562,1328
ID14,ID14_Session09,0,31734,564797,9516
ID14,ID14_Session09,0,19094,599031,2500
ID14,ID14_Session09,0,93,621594,3469
ID14,ID14_Session09,0,1984,630469,8782
ID14,ID14_Session09,0,110,638687,6234
ID14,ID14_Session09,0,33047,644015,5218
ID14,ID14_Session09,0,14718,677844,782
ID14,ID14_Session09,0,12859,724750,32188
ID14,ID14_Session09,0,12235,741312,3703
ID14,ID14_Session09,0,8141,754515,968
ID14,ID14_Session09,0,94,769906,7250
ID14,ID14_Session09,0,156,777625,7625
ID14,ID14_Session09,0,125,785750,7969
ID14,ID14_Session09,0,5344,791453,5578
ID14,ID14_Session09,0,109,798047,1250
ID14,ID14_Session09,0,125,804875,6719
ID14,ID14_Session09,0,11297,807828,2828
ID14,ID14_Session09,0,93,820594,1469
ID14,ID14_Session09,0,141,823359,2672
ID14,ID14_Session09,0,109,829250,5750
ID14,ID14_Session09,0,6828,832875,3516
ID14,ID14_Session09,0,109,841828,2125
ID14,ID14_Session09,0,13734,845453,3516
ID14,ID14_Session09,0,125,860437,1250
ID14,ID14_Session09,0,5360,864437,3875
ID14,ID14_Session09,0,12188,893515,23718
ID14,ID14_Session09,0,94,921687,15984
ID14,ID14_Session09,0,94,927312,5531
ID14,ID14_Session09,0,19484,930797,3391
ID14,ID14_Session09,0,21500,951078,797
ID14,ID14_Session09,0,12062,975625,3047
ID14,ID14_Session09,0,8844,988812,1125
ID14,ID14_Session09,0,20500,999859,2203
ID14,ID14_Session09,0,27719,1021906,1547
ID14,ID14_Session09,0,10828,1053156,3531
ID14,ID14_Session09,0,13921,1069719,5735
ID14,ID14_Session09,0,6500,1084828,1188
ID14,ID14_Session09,0,2812,1096547,5219
ID14,ID14_Session09,0,19109,1099906,547
ID14,ID14_Session09,0,3656,1120000,985
ID14,ID14_Session09,0,10812,1143578,19922
ID14,ID14_Session09,0,7547,1156312,1922
ID14,ID14_Session09,0,140,1168422,4563
ID14,ID14_Session09,0,109,1173250,4688
ID14,ID14_Session09,0,2219,1176531,3172
ID14,ID14_Session09,0,15265,1183844,5094
ID14,ID14_Session09,0,1938,1202562,3453
ID14,ID14_Session09,0,109,1205422,922
ID14,ID14_Session09,0,9719,1207625,2094
ID14,ID14_Session09,0,9250,1219156,1812
ID14,ID14_Session09,0,125,1231859,3453
ID14,ID14_Session09,0,672,1234609,2625
ID14,ID14_Session09,0,110,1236187,906
ID14,ID14_Session09,0,125,1239625,3328
ID14,ID14_Session09,0,93,1240719,969
ID14,ID14_Session09,0,3391,1244109,984
ID14,ID14_Session09,0,78,1248344,844
ID14,ID14_Session09,0,3844,1251984,3562
ID14,ID14_Session09,0,93,1257344,1516
ID14,ID14_Session09,0,94,1260703,3266
ID14,ID14_Session09,0,8375,1269625,8828
ID14,ID14_Session09,0,1578,1279359,1359
ID14,ID14_Session09,4,281,1297844,16907
ID14,ID14_Session09,0,140,1299750,1625
ID14,ID14_Session09,0,93,1305047,5157
ID14,ID14_Session09,0,15234,1309406,4266
ID14,ID14_Session09,0,6094,1326531,1891
ID14,ID14_Session09,0,157,1359515,26890
ID14,ID14_Session09,0,1672,1362656,2984
ID14,ID14_Session09,0,109,1367656,3328
ID14,ID14_Session09,0,5781,1370203,2438
ID14,ID14_Session09,0,9329,1377015,1031
ID14,ID14_Session09,0,9750,1387281,937
ID14,ID14_Session09,0,20687,1399625,2594
ID14,ID14_Session09,0,125,1420469,157
ID14,ID14_Session09,0,125,1436937,16343
ID14,ID14_Session09,0,8468,1441594,4532
ID14,ID14_Session09,0,78,1467703,17641
ID14,ID14_Session09,0,14797,1470625,2844
ID14,ID14_Session09,0,9422,1488437,3015
ID14,ID14_Session09,0,9219,1505015,7156
ID14,ID14_Session09,0,250,1519453,5219
ID14,ID14_Session09,2,782,1526640,6937
ID14,ID14_Session09,0,21735,1560015,1562
ID14,ID14_Session09,0,29906,1584203,2453
ID14,ID14_Session09,0,688,1619265,5156
ID14,ID14_Session09,0,8766,1620890,937
ID14,ID14_Session09,0,203,1650797,21141
ID14,ID14_Session09,0,94,1662265,11265
ID14,ID14_Session09,0,125,1664875,2516
ID14,ID14_Session09,0,5125,1667250,2250
ID14,ID14_Session09,0,109,1673375,1000
ID14,ID14_Session09,0,9047,1677406,3922
ID14,ID14_Session09,0,5047,1720375,33922
ID14,ID14_Session09,0,12157,1745640,20218
ID14,ID14_Session10,0,297,0,4219
ID14,ID14_Session10,0,94,1422,1125
ID14,ID14_Session10,0,6344,3438,1922
ID14,ID14_Session10,0,94,11453,1671
ID14,ID14_Session10,0,7016,14547,3000
ID14,ID14_Session10,0,4218,27907,6344
ID14,ID14_Session10,0,15985,35000,2875
ID14,ID14_Session10,0,2266,65938,14953
ID14,ID14_Session10,0,2719,101829,33625
ID14,ID14_Session10,0,2094,131829,27281
ID14,ID14_Session10,0,125,173579,39656
ID14,ID14_Session10,0,94,185001,11297
ID14,ID14_Session10,0,4781,187517,2422
ID14,ID14_Session10,0,20312,195064,2766
ID14,ID14_Session10,0,2515,232892,17516
ID14,ID14_Session10,0,1203,244251,8844
ID14,ID14_Session10,0,3796,273236,27782
ID14,ID14_Session10,0,8125,278782,1750
ID14,ID14_Session10,0,7704,320407,33500
ID14,ID14_Session10,0,12141,331845,3734
ID14,ID14_Session10,0,8875,375954,31968
ID14,ID14_Session10,0,109,398111,13282
ID14,ID14_Session10,0,7547,401017,2797
ID14,ID14_Session10,0,109,411220,2656
ID14,ID14_Session10,0,10656,414642,3313
ID14,ID14_Session10,0,141,427407,2109
ID14,ID14_Session10,0,7969,438673,609
ID14,ID14_Session10,0,94,447767,1125
ID14,ID14_Session10,0,93,455611,7750
ID14,ID14_Session10,0,3750,458657,2953
ID14,ID14_Session10,0,5328,468923,6516
ID14,ID14_Session10,0,2078,475564,1313
ID14,ID14_Session10,1,2750,505611,27969
ID14,ID14_Session10,0,2453,508361,0
ID14,ID14_Session10,0,11547,512001,1187
ID14,ID14_Session10,0,11875,526079,2531
ID14,ID14_Session10,0,9266,539907,1953
ID14,ID14_Session10,0,2703,562173,13000
ID14,ID14_Session10,0,9250,566345,1469
ID14,ID14_Session10,0,6985,576829,1234
ID14,ID14_Session10,0,6141,593532,9718
ID14,ID14_Session10,0,4281,607595,7922
ID14,ID14_Session10,0,19250,613282,1406
ID14,ID14_Session10,0,110,650626,18094
ID14,ID14_Session10,0,468,654861,4125
ID14,ID14_Session10,0,78,656314,985
ID14,ID14_Session10,0,79,660907,4515
ID14,ID14_Session10,0,125,666923,5937
ID14,ID14_Session10,0,2328,669642,2594
ID14,ID14_Session10,0,94,674048,2078
ID14,ID14_Session10,2,1531,705767,31625
ID14,ID14_Session10,0,10766,720907,3328
ID14,ID14_Session10,0,110,733001,1328
ID14,ID14_Session10,0,2797,736423,3312
ID14,ID14_Session10,0,93,740439,1219
ID14,ID14_Session10,0,12625,745407,4875
ID14,ID14_Session10,0,4625,780689,22657
ID14,ID14_Session10,0,1953,804673,19359
ID14,ID14_Session10,0,2922,807689,1063
ID14,ID14_Session10,0,21469,814017,3406
ID14,ID14_Session10,0,781,837345,1859
ID14,ID14_Session10,0,13781,838736,610
ID14,ID14_Session10,0,13484,864345,11828
ID14,ID14_Session10,0,13578,880486,2657
ID14,ID14_Session10,0,110,896329,2265
ID14,ID14_Session10,0,2281,907236,10797
ID14,ID14_Session10,0,94,911954,2437
ID14,ID14_Session10,0,125,926282,14234
ID14,ID14_Session10,0,157,928657,2250
ID14,ID14_Session10,0,156,940876,12062
ID14,ID14_Session10,0,7344,945923,4891
ID14,ID14_Session10,0,94,955501,2234
ID14,ID14_Session10,0,10750,960907,5312
ID14,ID14_Session10,0,141,973720,2063
ID14,ID14_Session10,0,2953,977892,4031
ID14,ID14_Session10,0,6610,995829,14984
ID14,ID14_Session10,0,1469,1063782,921
ID14,ID14_Session10,0,94,1066579,1328
ID14,ID14_Session10,0,2672,1072345,5672
ID14,ID14_Session10,0,109,1076673,1656
ID14,ID14_Session10,0,1203,1080095,3313
ID14,ID14_Session10,0,3204,1082282,984
ID14,ID14_Session10,0,109,1087064,1578
ID14,ID14_Session10,0,4031,1091970,4797
ID14,ID14_Session10,0,7047,1132548,36547
ID14,ID14_Session10,2,844,1177907,38312
ID14,ID14_Session10,0,93,1272986,24657
ID14,ID14_Session10,0,94,1281392,8313
ID14,ID14_Session10,0,109,1283673,2187
ID14,ID14_Session10,0,4922,1292564,8782
ID14,ID14_Session10,0,110,1302204,4718
ID14,ID14_Session10,0,4594,1304782,2468
ID14,ID14_Session10,0,109,1310548,1172
ID14,ID14_Session10,0,6125,1313501,2844
ID14,ID14_Session10,0,3625,1321517,1891
ID14,ID14_Session10,0,94,1335892,10750
ID14,ID14_Session10,0,515,1338642,2656
ID14,ID14_Session10,0,922,1346079,6922
ID14,ID14_Session10,0,109,1356767,9766
ID15,ID15_Session01,1,3109,9703,9563
ID15,ID15_Session01,0,125,12812,0
ID15,ID15_Session01,1,13844,17468,4531
ID15,ID15_Session01,1,37047,54265,22953
ID15,ID15_Session01,1,59984,91328,16
ID15,ID15_Session01,1,35265,155500,4188
ID15,ID15_Session01,0,1516,190765,0
ID15,ID15_Session01,0,78,193906,1625
ID15,ID15_Session01,1,3812,198672,4688
ID15,ID15_Session01,0,141,202484,0
ID15,ID15_Session01,1,4187,207125,4500
ID15,ID15_Session01,1,59281,212031,719
ID15,ID15_Session01,1,54454,274968,3656
ID15,ID15_Session01,0,140,329422,0
ID15,ID15_Session01,1,30750,335890,6328
ID15,ID15_Session01,0,125,366640,0
ID15,ID15_Session01,0,109,370703,3938
ID15,ID15_Session01,1,15859,372453,1641
ID15,ID15_Session01,0,125,388312,0
ID15,ID15_Session01,1,8828,420297,31860
ID15,ID15_Session01,0,78,429125,0
ID15,ID15_Session01,1,1078,429609,406
ID15,ID15_Session01,0,94,430687,0
ID15,ID15_Session01,0,78,431453,672
ID15,ID15_Session01,0,78,432015,484
ID15,ID15_Session01,0,78,432422,329
ID15,ID15_Session01,0,109,433625,1125
ID15,ID15_Session01,0,109,434609,875
ID15,ID15_Session01,0,47,435953,1235
ID15,ID15_Session01,0,0,436093,93
ID15,ID15_Session01,0,78,436578,453
ID15,ID15_Session01,0,93,437547,891
ID15,ID15_Session01,0,79,438468,828
ID15,ID15_Session01,0,110,439093,546
ID15,ID15_Session01,0,62,441750,2547
ID15,ID15_Session01,1,7172,444140,2328
ID15,ID15_Session01,1,2187,451328,16
ID15,ID15_Session01,0,78,453515,0
ID15,ID15_Session01,1,3500,458328,4735
ID15,ID15_Session01,0,94,461828,0
ID15,ID15_Session01,1,1531,466078,4156
ID15,ID15_Session01,0,78,467609,0
ID15,ID15_Session01,1,16672,469718,2031
ID15,ID15_Session01,0,63,486390,0
ID15,ID15_Session01,1,10000,487828,1375
ID15,ID15_Session01,0,109,497828,0
ID15,ID15_Session01,1,9375,515547,17610
ID15,ID15_Session01,0,156,524922,0
ID15,ID15_Session01,0,109,541922,16844
ID15,ID15_Session01,1,27484,543828,1797
ID15,ID15_Session01,1,29094,602218,30906
ID15,ID15_Session01,1,45156,646156,14844
ID15,ID15_Session01,1,18343,702625,11313
ID15,ID15_Session01,1,29891,721422,454
ID15,ID15_Session01,1,56754,754563,3250
ID15,ID15_Session01,1,57161,814161,2844
ID15,ID15_Session01,0,7313,874885,3563
ID15,ID15_Session01,0,141,885932,3734
ID15,ID15_Session01,1,16470,893949,7876
ID15,ID15_Session01,0,93,910419,0
ID15,ID15_Session01,1,19501,911825,1313
ID15,ID15_Session01,0,94,934608,3282
ID15,ID15_Session01,1,1375,942359,7657
ID15,ID15_Session01,0,62,943734,0
ID15,ID15_Session01,1,15251,944390,594
ID15,ID15_Session01,0,78,959641,0
ID15,ID15_Session01,1,30221,961110,1391
ID15,ID15_Session01,0,1282,991940,609
ID15,ID15_Session01,0,93,995660,2438
ID15,ID15_Session01,1,44237,1007098,11345
ID15,ID15_Session01,0,813,1051679,344
ID15,ID15_Session01,0,78,1062289,9797
ID15,ID15_Session01,1,25766,1066211,3844
ID15,ID15_Session01,0,78,1091977,0
ID15,ID15_Session01,1,11016,1100321,8266
ID15,ID15_Session01,1,27141,1114259,2922
