userID,sessionID,actionTakenNumeric,durationMSEC,timelineMSEC,idleTime,X,Y,reldist,totaldist
ID15,ID15_Session12,1,3969,1901299,156,390,818,0.00,0.00
ID15,ID15_Session12,0,78,1905268,0,881,687,508.18,543.28
ID15,ID15_Session12,1,42844,1909893,4547,632,703,249.51,250.58
ID15,ID15_Session12,0,78,1952737,0,70,650,564.49,2406.47
ID15,ID15_Session12,0,109,1953331,516,74,653,5.00,7.00
ID15,ID15_Session12,0,125,1971893,18453,991,11,1119.40,2441.08
ID16,ID16_Session01,0,94,1781,0,777,35,394.97,1076.96
ID16,ID16_Session01,1,6688,2250,375,735,328,295.99,323.70
ID16,ID16_Session01,0,93,8938,0,680,526,205.50,250.47
ID16,ID16_Session01,1,5062,10485,1454,648,504,38.83,63.85
ID16,ID16_Session01,1,47298,17219,1672,636,486,16.49,34.00
ID16,ID16_Session01,1,2360,73189,8672,583,407,42.20,75.22
ID16,ID16_Session01,1,18579,80189,4640,582,407,1.00,1.00
ID16,ID16_Session01,0,94,98768,0,578,375,32.06,32.32
ID16,ID16_Session01,1,2734,103846,4984,575,366,9.49,11.41
ID16,ID16_Session01,0,157,106580,0,598,465,101.64,746.58
ID16,ID16_Session01,0,79,109205,2468,204,87,546.00,599.00
ID16,ID16_Session01,0,140,132050,22766,553,395,466.22,1361.51
ID16,ID16_Session01,1,14141,159722,27532,208,709,466.50,865.75
ID16,ID16_Session01,0,94,173863,0,1140,284,883.05,939.94
ID16,ID16_Session02,0,109,844,703,1,847,415.23,489.76
ID16,ID16_Session02,4,203,2282,1329,232,721,263.13,313.48
ID16,ID16_Session02,0,157,2875,390,220,729,14.42,18.47
ID16,ID16_Session02,0,140,5485,2453,574,494,424.90,435.96
ID16,ID16_Session02,1,50047,35688,30063,569,486,8.94,393.37
ID16,ID16_Session02,1,36391,169345,83610,386,421,194.20,640.75
ID16,ID16_Session02,1,21125,272783,67047,567,320,59.09,85.61
ID16,ID16_Session02,0,172,293908,0,541,321,5.66,97.28
ID16,ID16_Session02,0,125,338206,44126,12,56,591.66,793.08
ID16,ID16_Session02,1,4828,340518,2187,38,100,51.11,74.27
ID16,ID16_Session02,4,172,345346,0,713,737,764.19,835.32
ID16,ID16_Session02,0,141,346096,578,703,736,10.05,11.00
ID16,ID16_Session02,1,31234,354503,8266,547,375,393.26,497.07
ID16,ID16_Session02,1,11751,455909,70172,547,371,4.00,4.00
ID16,ID16_Session02,1,26719,479019,11359,567,256,118.38,122.54
ID16,ID16_Session02,0,156,539160,33422,11,54,591.56,1067.87
ID16,ID16_Session02,1,16031,541426,2110,111,267,235.31,271.35
ID16,ID16_Session02,0,141,557457,0,447,502,410.03,487.76
ID16,ID16_Session02,1,4797,560941,3343,203,527,245.28,271.47
ID16,ID16_Session02,1,7563,568457,2719,165,317,206.73,480.37
ID16,ID16_Session02,0,171,576020,0,20,57,298.57,572.42
ID16,ID16_Session02,1,28829,582113,5922,542,182,536.76,611.10
ID16,ID16_Session02,0,125,610942,0,1097,267,859.49,1497.46
ID16,ID16_Session03,1,16814,5110,4985,440,719,16.12,22.00
ID16,ID16_Session03,0,94,21924,0,476,479,241.34,548.25
ID16,ID16_Session03,0,141,23377,1359,442,434,56.40,59.17
ID16,ID16_Session03,1,45176,56521,33003,457,421,19.85,86.74
ID16,ID16_Session03,1,484,101853,156,480,291,0.00,0.00
ID16,ID16_Session03,1,57552,104150,1813,474,282,10.82,33.96
ID16,ID16_Session03,4,15,289675,127973,455,349,32.57,42.41
ID16,ID16_Session03,1,765,289800,110,441,341,16.12,18.28
ID16,ID16_Session03,0,141,290565,0,409,327,43.93,55.10
ID16,ID16_Session03,0,110,292018,1312,11,61,478.71,504.85
ID16,ID16_Session03,1,33329,299800,7672,17,518,457.07,931.30
ID16,ID16_Session03,0,110,333129,0,1099,268,1067.19,1251.48
ID16,ID16_Session05,0,94,1641,0,94,513,279.41,285.64
ID16,ID16_Session05,1,53237,1985,250,94,513,0.00,0.00
ID16,ID16_Session05,0,125,55222,0,318,455,46.17,99.42
ID16,ID16_Session05,0,140,150881,95534,12,59,500.45,1641.46
ID16,ID16_Session05,1,4282,155724,4703,73,234,185.33,192.32
ID16,ID16_Session05,0,156,160006,0,183,416,212.66,283.12
ID16,ID16_Session05,1,13031,163975,3813,150,470,63.29,91.36
ID16,ID16_Session05,0,141,206163,29157,435,525,273.25,492.73
ID16,ID16_Session05,1,23000,207523,1219,435,525,0.00,0.00
ID16,ID16_Session05,0,125,230523,0,0,58,669.61,1259.76
ID16,ID16_Session05,0,157,237820,7172,206,641,618.32,1449.74
ID16,ID16_Session05,1,30360,241524,3547,136,609,76.97,79.89
ID16,ID16_Session05,0,140,271884,0,1072,142,1046.03,1202.97
ID16,ID16_Session06,0,78,1484,0,103,600,487.17,503.79
ID16,ID16_Session06,1,14298,1843,281,103,599,1.00,1.00
ID16,ID16_Session06,0,110,16141,0,1073,200,1057.98,1421.49
ID16,ID16_Session07,0,125,13829,13735,1105,303,1000.95,2005.90
ID16,ID16_Session08,0,93,1000,0,56,700,299.29,329.65
ID16,ID16_Session08,1,16500,1297,204,68,699,12.04,13.00
ID16,ID16_Session08,0,109,17797,0,1088,268,689.15,3445.71
ID16,ID16_Session09,1,1234,0,6047,368,550,1443.90,2959.46
ID16,ID16_Session09,0,125,1234,0,45,768,389.68,518.22
ID16,ID16_Session09,1,23625,10985,9626,49,765,5.00,9.83
ID16,ID16_Session09,0,109,34610,0,749,606,717.83,735.54
ID16,ID16_Session09,0,110,39938,1875,105,769,1110.81,1182.28
ID16,ID16_Session09,0,94,47657,859,1194,748,185.97,249.08
ID16,ID16_Session09,0,109,153003,105252,958,767,236.76,376.59
ID16,ID16_Session09,1,6328,154909,1797,513,719,447.58,474.77
ID16,ID16_Session09,0,94,161237,0,1082,261,860.53,1292.94
ID16,ID16_Session10,1,30442,1657,1501,386,695,0.00,0.00
ID16,ID16_Session10,1,23207,68901,36802,594,416,348.00,958.15
ID16,ID16_Session10,1,5000,147116,55008,615,366,44.94,143.10
ID16,ID16_Session10,1,50820,221314,69198,554,247,109.56,128.26
ID16,ID16_Session10,1,28876,303263,31129,501,298,73.59,126.26
ID16,ID16_Session10,1,48784,395362,63223,543,268,51.61,104.00
ID16,ID16_Session10,0,109,444146,0,231,65,372.23,597.22
ID16,ID16_Session10,0,93,446865,2610,1142,266,933.89,1004.41
ID16,ID16_Session11,0,93,1532,0,177,601,237.99,346.74
ID16,ID16_Session11,1,2328,2063,438,210,591,34.48,36.47
ID16,ID16_Session11,1,12141,5454,1063,209,585,4.12,8.41
ID16,ID16_Session11,0,125,17595,0,349,332,48.17,54.27
ID16,ID16_Session11,1,12938,20766,3046,401,374,66.84,90.94
ID16,ID16_Session11,0,78,33704,0,661,314,265.86,3025.32
ID16,ID16_Session11,1,8969,63658,29876,658,335,21.21,59.23
ID16,ID16_Session11,0,187,72627,0,671,288,48.76,100.48
ID16,ID16_Session11,1,25860,73877,1063,671,288,0.00,0.00
ID16,ID16_Session11,1,12953,110956,11219,671,284,3.16,4.00
ID16,ID16_Session11,0,78,123909,0,169,69,546.10,1448.36
ID16,ID16_Session11,1,3407,127393,3406,405,307,335.17,669.59
ID16,ID16_Session11,0,140,130800,0,1167,239,765.03,781.74
ID17,ID17_Session01,1,5563,2516,2391,697,640,629.90,700.96
ID17,ID17_Session01,0,109,10938,2859,389,615,256.68,264.95
ID17,ID17_Session01,1,32922,17813,6766,659,493,296.28,338.67
ID17,ID17_Session01,0,110,50735,0,300,74,595.48,660.12
ID17,ID17_Session01,1,4672,52313,1468,489,632,589.14,919.52
ID17,ID17_Session01,0,78,56985,0,373,572,130.60,173.25
ID17,ID17_Session01,0,687,63204,6141,511,455,180.92,487.29
ID17,ID17_Session01,0,109,64126,235,545,455,2.00,2.00
ID17,ID17_Session01,1,1031,64720,485,554,487,33.24,37.71
ID17,ID17_Session01,0,687,65751,0,536,494,19.31,23.83
ID17,ID17_Session01,1,1063,67016,578,475,494,17.00,17.00
ID17,ID17_Session01,0,78,68704,625,510,424,79.16,90.03
ID17,ID17_Session01,0,453,79095,10313,463,436,48.51,56.91
ID17,ID17_Session01,0,109,79798,250,466,426,0.00,0.00
ID17,ID17_Session01,1,1188,81579,1672,518,426,52.00,52.00
ID17,ID17_Session01,0,703,82767,0,526,428,8.25,22.00
ID17,ID17_Session01,0,93,83595,125,535,443,0.00,0.00
ID17,ID17_Session01,0,375,86470,2782,610,467,78.75,120.50
ID17,ID17_Session01,0,110,86985,140,610,483,0.00,0.00
ID17,ID17_Session01,0,578,90689,3594,596,514,34.01,43.83
ID17,ID17_Session01,0,109,91345,78,596,532,0.00,0.00
ID17,ID17_Session01,0,469,92454,1000,586,561,30.68,38.41
ID17,ID17_Session01,0,171,93064,141,569,545,0.00,0.00
ID17,ID17_Session01,1,32984,95095,1860,568,545,1.00,1.00
ID17,ID17_Session01,1,906,128861,782,592,534,1.41,2.00
ID17,ID17_Session01,0,78,129767,0,826,411,264.36,285.78
ID17,ID17_Session01,1,29969,134501,4656,546,429,280.58,297.07
ID17,ID17_Session01,0,563,164470,0,434,708,237.26,243.34
ID17,ID17_Session01,0,125,165126,93,441,662,0.00,0.00
ID17,ID17_Session01,1,6516,175470,10219,726,668,285.06,359.71
ID17,ID17_Session01,0,62,181986,0,406,606,285.11,295.64
ID17,ID17_Session01,1,3500,184580,2532,588,533,196.09,250.60
ID17,ID17_Session01,0,422,197861,9781,505,781,261.20,458.07
ID17,ID17_Session01,0,110,198392,109,519,741,0.00,0.00
ID17,ID17_Session01,1,718,201627,3125,519,741,0.00,0.00
ID17,ID17_Session01,0,94,202345,0,504,754,19.85,22.55
ID17,ID17_Session01,1,10234,204799,2360,534,672,87.66,102.11
ID17,ID17_Session01,0,547,215033,0,535,775,103.00,146.72
ID17,ID17_Session01,0,78,215705,125,658,809,0.00,0.00
ID17,ID17_Session01,1,1094,224877,9094,713,822,56.52,125.94
ID17,ID17_Session01,0,93,225971,0,462,822,251.00,260.73
ID17,ID17_Session01,1,15625,229064,3000,593,717,167.89,273.21
ID17,ID17_Session01,0,1610,244689,0,611,752,34.37,215.49
ID17,ID17_Session01,0,94,246424,125,586,752,0.00,0.00
ID17,ID17_Session01,1,765,247315,797,556,757,30.41,32.66
ID17,ID17_Session01,0,125,249502,1422,483,769,73.98,279.94
ID17,ID17_Session01,1,20031,253315,3688,597,741,118.36,180.34
ID17,ID17_Session01,0,125,273346,0,730,885,219.49,445.29
ID17,ID17_Session01,1,26938,275955,2484,659,757,146.37,167.68
ID17,ID17_Session01,0,281,302893,0,661,825,105.68,114.34
ID17,ID17_Session01,1,2594,305487,2313,597,712,129.87,142.37
ID17,ID17_Session01,0,969,318799,10718,507,694,91.78,101.84
ID17,ID17_Session01,0,125,319862,94,754,722,0.00,0.00
ID17,ID17_Session01,0,234,321534,1547,758,718,5.66,8.24
ID17,ID17_Session01,1,3000,323846,2078,749,726,12.04,29.06
ID17,ID17_Session01,0,63,326846,0,738,774,49.24,199.75
ID17,ID17_Session01,1,6047,329440,2531,647,640,161.98,203.12
ID17,ID17_Session01,0,609,335487,0,497,780,67.36,80.00
ID17,ID17_Session01,0,93,336206,110,749,798,0.00,0.00
ID17,ID17_Session01,1,3031,344159,7860,691,804,58.31,84.83
ID17,ID17_Session01,0,125,347190,0,294,70,833.61,961.51
ID17,ID17_Session01,0,16,347612,297,294,70,0.00,0.00
ID17,ID17_Session01,0,110,348346,625,294,70,0.00,0.00
ID17,ID17_Session01,0,93,349003,547,294,70,0.00,0.00
ID17,ID17_Session01,0,93,349628,532,294,70,0.00,0.00
ID17,ID17_Session01,0,94,350784,1063,294,70,0.00,0.00
ID17,ID17_Session01,0,94,351956,1078,294,70,0.00,0.00
ID17,ID17_Session01,0,78,352878,828,294,70,0.00,0.00
ID17,ID17_Session01,1,2047,356393,3437,530,235,287.96,305.13
ID17,ID17_Session01,0,94,358440,0,290,75,320.70,456.65
ID17,ID17_Session01,0,94,371190,12656,386,602,535.67,1036.88
ID17,ID17_Session01,1,12000,372347,1063,534,634,151.42,174.26
ID17,ID17_Session01,0,843,384347,0,523,785,147.41,234.80
ID17,ID17_Session01,0,125,385378,188,525,740,0.00,0.00
ID17,ID17_Session01,1,19437,393972,8469,520,743,5.83,7.41
ID17,ID17_Session01,4,157,413409,0,742,671,230.63,305.49
ID17,ID17_Session01,0,125,414081,515,659,667,79.10,79.47
ID17,ID17_Session01,1,10375,417706,3500,665,658,10.82,43.65
ID17,ID17_Session01,0,953,430144,2063,566,547,155.87,170.65
ID17,ID17_Session01,0,109,431222,125,840,580,0.00,0.00
ID17,ID17_Session01,1,12422,437863,6532,748,581,92.01,93.00
ID17,ID17_Session01,0,2015,450285,0,574,587,174.10,215.72
ID17,ID17_Session01,0,110,452425,125,687,582,0.00,0.00
ID17,ID17_Session01,0,1094,456644,4109,852,601,166.09,205.72
ID17,ID17_Session01,0,78,457863,125,559,613,0.00,0.00
ID17,ID17_Session01,1,7078,458144,203,560,613,1.00,1.00
ID17,ID17_Session01,0,469,465222,0,600,580,34.21,43.83
ID17,ID17_Session01,0,110,466175,484,637,600,2.00,2.00
ID17,ID17_Session01,0,719,469253,2968,682,619,48.85,60.24
ID17,ID17_Session01,0,109,470207,235,656,604,0.00,0.00
ID17,ID17_Session01,0,0,470535,219,656,604,0.00,0.00
ID17,ID17_Session01,0,94,471175,125,706,621,0.00,0.00
ID17,ID17_Session01,1,1515,481910,10641,697,618,9.49,14.00
ID17,ID17_Session01,0,94,483425,0,295,68,646.47,667.36
ID17,ID17_Session01,0,141,495691,12172,591,699,696.98,984.10
ID17,ID17_Session01,1,18000,501676,5844,690,503,219.58,381.20
ID17,ID17_Session01,0,453,519676,0,640,579,58.73,124.39
ID17,ID17_Session01,0,125,520238,109,622,529,1.00,1.00
ID17,ID17_Session01,0,485,524113,3750,568,576,71.59,94.00
ID17,ID17_Session01,1,23188,524894,296,558,550,0.00,0.00
ID17,ID17_Session01,1,38625,554004,5922,607,580,57.45,368.79
ID17,ID17_Session01,0,438,592629,0,557,577,99.02,289.67
ID17,ID17_Session01,0,94,593176,109,557,546,0.00,0.00
ID17,ID17_Session01,1,4454,594535,1265,559,551,5.39,25.24
ID17,ID17_Session01,0,625,598989,0,491,508,79.08,84.02
ID17,ID17_Session01,0,157,599754,140,564,548,4.00,4.00
ID17,ID17_Session01,0,422,602348,2437,547,590,45.31,124.37
ID17,ID17_Session01,0,172,602864,94,563,523,0.00,0.00
ID17,ID17_Session01,0,828,603286,250,566,527,5.00,5.65
ID17,ID17_Session01,0,172,604348,234,583,594,1.00,1.00
ID17,ID17_Session01,0,719,610551,6031,606,595,23.02,23.41
ID17,ID17_Session01,0,94,611645,375,606,562,0.00,0.00
ID17,ID17_Session01,0,875,616020,4281,605,562,1.00,1.00
ID17,ID17_Session01,0,141,617145,250,608,599,0.00,0.00
ID17,ID17_Session01,1,1156,618723,1437,607,597,2.24,3.00
ID17,ID17_Session01,0,1407,619879,0,544,630,71.12,143.95
ID17,ID17_Session01,0,125,621864,578,536,523,0.00,0.00
ID17,ID17_Session01,0,766,629504,7515,552,562,42.15,120.91
ID17,ID17_Session01,0,156,630442,172,550,599,0.00,0.00
ID17,ID17_Session01,0,500,635708,5110,552,640,41.05,43.83
ID17,ID17_Session01,1,1859,636692,484,538,599,0.00,0.00
ID17,ID17_Session01,0,625,638551,0,535,565,34.13,67.14
ID17,ID17_Session01,0,125,639286,110,602,615,0.00,0.00
ID17,ID17_Session01,0,594,649067,9656,608,634,19.92,99.89
ID17,ID17_Session01,0,125,649833,172,608,602,0.00,0.00
ID17,ID17_Session01,1,4031,651770,1812,608,602,0.00,0.00
ID17,ID17_Session01,0,1485,655801,0,559,621,52.55,95.18
ID17,ID17_Session01,0,187,662255,4969,613,635,0.00,0.00
ID17,ID17_Session01,1,219,667864,5422,612,636,1.41,2.00
ID17,ID17_Session01,1,1688,668317,234,612,636,0.00,0.00
ID17,ID17_Session01,0,1000,670005,0,603,655,21.02,26.83
ID17,ID17_Session01,0,156,671552,547,602,596,0.00,0.00
ID17,ID17_Session01,1,14407,672520,812,602,596,0.00,0.00
ID17,ID17_Session01,0,609,686927,0,695,546,117.72,266.15
ID17,ID17_Session01,1,16516,688005,469,645,546,2.00,2.00
ID17,ID17_Session01,0,1375,704521,0,692,447,105.26,146.25
ID17,ID17_Session01,0,125,705958,62,564,440,0.00,0.00
ID17,ID17_Session01,0,687,706974,891,501,485,77.42,87.76
ID17,ID17_Session01,0,312,707849,188,607,561,3.00,3.00
ID17,ID17_Session01,0,0,708302,141,607,561,0.00,0.00
ID17,ID17_Session01,0,140,709349,188,545,493,0.00,0.00
ID17,ID17_Session01,0,94,710755,1266,291,69,493.40,520.20
ID17,ID17_Session01,1,6453,712427,1578,765,644,745.19,769.82
ID17,ID17_Session01,0,109,718880,0,994,583,236.99,615.76
ID17,ID17_Session01,1,4469,723614,4625,582,583,412.00,500.80
ID17,ID17_Session01,1,11984,728693,610,535,589,44.18,48.00
ID17,ID17_Session01,0,94,740677,0,294,65,577.92,609.50
ID17,ID17_Session01,0,172,744177,3406,1001,736,974.73,1222.90
ID17,ID17_Session01,0,94,753005,8656,430,597,587.68,793.82
ID17,ID17_Session01,1,33532,754552,1453,591,629,164.15,177.17
ID17,ID17_Session01,1,10375,795912,7828,604,670,73.93,118.96
ID17,ID17_Session01,0,1859,806287,0,679,662,75.43,118.61
ID17,ID17_Session01,1,4547,808787,641,645,621,0.00,0.00
ID17,ID17_Session01,0,1750,813334,0,644,620,2.00,2.00
ID17,ID17_Session01,0,875,815334,250,630,586,0.00,0.00
ID17,ID17_Session01,0,109,816287,78,643,619,0.00,0.00
ID17,ID17_Session01,0,1157,816724,328,643,605,14.00,14.00
ID17,ID17_Session01,0,109,818037,156,754,605,0.00,0.00
ID17,ID17_Session01,1,2437,818287,141,752,605,2.00,2.00
ID17,ID17_Session01,0,1500,820724,0,768,625,25.61,41.49
ID17,ID17_Session01,0,703,822881,657,744,548,0.00,0.00
ID17,ID17_Session01,0,1344,823724,140,775,627,0.00,0.00
ID17,ID17_Session01,0,1016,825224,156,671,547,0.00,0.00
ID17,ID17_Session01,0,3000,828771,2531,764,627,7.62,22.00
ID17,ID17_Session01,0,141,832146,375,645,596,0.00,0.00
ID17,ID17_Session01,1,1141,832443,156,645,596,0.00,0.00
ID17,ID17_Session01,0,1437,833584,0,573,549,85.98,114.40
ID17,ID17_Session01,0,688,838146,3125,804,590,2.24,5.00
ID17,ID17_Session01,0,672,838928,94,654,550,1.00,1.00
ID17,ID17_Session01,0,94,839709,109,743,592,0.00,0.00
ID17,ID17_Session01,1,2031,839928,125,743,592,0.00,0.00
ID17,ID17_Session01,0,719,841959,0,548,510,209.70,225.78
ID17,ID17_Session01,1,9219,860412,17734,844,567,103.08,263.45
ID17,ID17_Session01,0,1688,869631,0,673,636,184.40,224.29
ID17,ID17_Session01,0,141,878631,7312,689,638,115.43,244.72
ID17,ID17_Session01,0,0,878975,203,689,638,0.00,0.00
ID17,ID17_Session01,0,156,884334,344,674,587,1.41,2.00
ID17,ID17_Session01,0,312,884944,454,671,641,54.08,57.65
ID17,ID17_Session01,0,94,885334,78,661,608,0.00,0.00
ID17,ID17_Session01,0,328,885678,250,659,602,6.32,10.00
ID17,ID17_Session01,0,219,886084,78,699,639,0.00,0.00
ID17,ID17_Session01,0,0,886490,187,698,638,1.00,1.00
ID17,ID17_Session01,0,110,888990,78,677,592,0.00,0.00
ID17,ID17_Session01,1,704,889365,265,677,592,0.00,0.00
ID17,ID17_Session01,0,1172,890069,0,585,599,92.27,97.96
ID17,ID17_Session01,0,938,891334,93,547,566,0.00,0.00
ID17,ID17_Session01,0,156,894616,2344,638,608,0.00,0.00
ID17,ID17_Session01,1,594,895209,437,638,608,0.00,0.00
ID17,ID17_Session01,0,547,895803,0,534,606,104.02,104.32
ID17,ID17_Session01,0,594,896428,78,466,583,0.00,0.00
ID17,ID17_Session01,1,750,898006,984,626,595,14.21,20.00
ID17,ID17_Session01,0,688,898756,0,521,636,112.72,134.14
ID17,ID17_Session01,0,515,899647,203,506,585,1.00,1.00
ID17,ID17_Session01,0,1187,907225,7063,540,639,34.13,382.24
ID17,ID17_Session01,0,937,908522,110,514,607,0.00,0.00
ID17,ID17_Session01,0,969,909756,297,558,644,3.00,3.00
ID17,ID17_Session01,0,859,910850,125,657,608,0.00,0.00
ID17,ID17_Session01,0,735,912506,797,674,641,5.00,5.00
ID17,ID17_Session01,0,500,913303,62,649,606,0.00,0.00
ID17,ID17_Session01,0,1437,913913,110,666,646,1.00,1.00
ID17,ID17_Session01,0,516,915584,234,655,599,0.00,0.00
ID17,ID17_Session01,1,1157,916334,234,659,635,6.40,9.00
ID17,ID17_Session01,0,1906,917491,0,504,567,165.71,179.06
ID17,ID17_Session01,1,8328,921288,1891,860,601,17.00,17.00
ID17,ID17_Session01,0,2328,929616,0,655,583,35.74,48.67
ID17,ID17_Session01,0,954,932131,187,500,520,0.00,0.00
ID17,ID17_Session01,1,3766,944506,11421,684,585,10.30,14.00
ID17,ID17_Session01,0,3610,948272,0,683,566,19.03,20.00
ID17,ID17_Session01,0,1141,952272,390,673,515,0.00,0.00
ID17,ID17_Session01,1,1203,955460,2047,649,567,25.00,26.41
ID17,ID17_Session01,0,750,956663,0,536,541,76.55,83.01
ID17,ID17_Session01,0,672,957553,140,505,495,0.00,0.00
ID17,ID17_Session01,1,5141,961803,3578,617,543,31.02,41.15
ID17,ID17_Session01,0,1109,966944,0,628,512,32.89,69.54
ID17,ID17_Session01,0,1657,968178,125,497,465,0.00,0.00
ID17,ID17_Session01,0,94,969960,125,736,510,0.00,0.00
ID17,ID17_Session01,1,10125,970741,687,645,566,106.85,136.36
ID17,ID17_Session01,0,78,980866,0,282,77,432.83,639.53
ID17,ID17_Session01,1,16438,982100,1156,565,505,513.10,568.40
ID17,ID17_Session01,0,266,998538,0,473,601,132.97,605.51
ID17,ID17_Session01,1,26156,1001929,3125,614,520,162.61,605.84
ID17,ID17_Session01,0,1344,1028163,78,520,369,157.63,660.66
ID17,ID17_Session01,0,109,1029648,141,753,426,0.00,0.00
ID17,ID17_Session01,1,10094,1042148,12391,659,419,94.26,323.79
ID17,ID17_Session01,0,578,1052242,0,731,460,82.86,208.89
ID17,ID17_Session01,0,125,1052960,140,710,435,0.00,0.00
ID17,ID17_Session01,1,13344,1053351,266,702,435,8.00,8.00
ID17,ID17_Session01,0,531,1066695,0,559,438,77.39,90.98
ID17,ID17_Session01,0,703,1067304,78,531,406,0.00,0.00
ID17,ID17_Session01,0,78,1068132,125,601,455,0.00,0.00
ID17,ID17_Session01,1,1734,1073117,4907,590,425,31.95,146.97
ID17,ID17_Session01,0,750,1074851,0,528,429,62.13,72.06
ID17,ID17_Session01,0,125,1075679,78,758,471,0.00,0.00
ID17,ID17_Session01,1,1907,1086179,10375,808,477,50.36,116.82
ID17,ID17_Session01,0,562,1092336,4250,686,558,139.85,277.84
ID17,ID17_Session01,0,94,1093023,125,651,505,0.00,0.00
ID17,ID17_Session01,0,78,1106195,13078,299,68,561.14,857.84
ID17,ID17_Session01,0,360,1119429,13156,861,461,685.78,1289.41
ID17,ID17_Session01,1,26938,1121148,1359,789,601,157.43,164.77
ID17,ID17_Session01,2,2610,1161414,13328,782,672,-1.00,-1.00
ID17,ID17_Session01,0,344,1369657,0,367,706,54.45,860.04
ID17,ID17_Session01,1,1969,1370235,234,327,706,10.00,10.00
ID17,ID17_Session01,0,94,1372204,0,524,698,142.23,147.27
ID17,ID17_Session01,1,4672,1375939,3641,531,665,32.76,38.66
ID17,ID17_Session01,0,266,1380611,0,296,73,626.17,686.35
ID17,ID17_Session01,1,5563,1382533,1656,688,638,687.67,698.88
ID17,ID17_Session01,0,78,1395503,7407,411,615,262.25,459.85
ID17,ID17_Session01,1,28128,1403410,7829,491,458,176.21,442.31
ID17,ID17_Session01,0,109,1431538,0,296,72,457.34,605.35
ID17,ID17_Session01,1,5297,1442804,11157,522,662,631.80,1328.08
ID17,ID17_Session01,0,109,1449852,1751,651,351,336.69,361.43
ID17,ID17_Session01,1,25987,1454633,4672,600,574,228.76,242.16
ID17,ID17_Session01,0,94,1480620,0,295,68,699.05,770.85
ID17,ID17_Session01,1,23064,1482105,1391,656,555,607.01,657.87
ID17,ID17_Session01,0,219,1505169,0,854,355,297.64,1845.80
ID17,ID17_Session01,1,14454,1510326,4938,628,580,318.91,350.83
ID17,ID17_Session01,0,485,1524780,0,560,745,40.50,207.44
ID17,ID17_Session01,0,765,1525390,125,580,674,0.00,0.00
ID17,ID17_Session01,0,1000,1526296,141,634,762,0.00,0.00
ID17,ID17_Session01,0,1078,1527609,313,574,685,0.00,0.00
ID17,ID17_Session01,1,875,1538938,10251,592,753,40.45,89.89
ID17,ID17_Session01,0,625,1539813,0,572,749,20.40,24.47
ID17,ID17_Session01,0,125,1540547,109,675,814,0.00,0.00
ID17,ID17_Session01,0,1672,1547235,6563,677,825,11.18,35.00
ID17,ID17_Session01,0,125,1548986,79,628,743,0.00,0.00
ID17,ID17_Session01,1,1187,1550017,906,628,744,1.00,1.00
ID17,ID17_Session01,0,688,1551204,0,619,775,30.36,34.31
ID17,ID17_Session01,0,687,1552080,188,609,703,0.00,0.00
ID17,ID17_Session01,0,1953,1556705,3938,613,776,0.00,0.00
ID17,ID17_Session01,1,2063,1558955,297,557,701,0.00,0.00
ID17,ID17_Session01,0,6860,1561018,0,548,701,10.82,41.06
ID17,ID17_Session01,0,140,1567972,94,697,758,0.00,0.00
ID17,ID17_Session01,1,2422,1568253,141,686,758,11.00,11.00
ID17,ID17_Session01,0,1266,1570675,0,605,711,77.80,105.97
ID17,ID17_Session01,0,344,1572253,312,587,659,4.47,5.24
ID17,ID17_Session01,0,156,1572660,63,608,689,0.00,0.00
ID17,ID17_Session01,1,1016,1574222,1406,608,689,0.00,0.00
ID17,ID17_Session01,0,797,1575238,0,594,665,27.78,35.72
ID17,ID17_Session01,0,781,1576285,250,602,618,1.00,1.00
ID17,ID17_Session01,0,110,1577269,203,602,657,0.00,0.00
ID17,ID17_Session01,1,3844,1582707,5328,602,657,0.00,0.00
ID17,ID17_Session01,0,1453,1586551,0,377,608,230.27,243.21
ID17,ID17_Session01,0,10641,1592114,4110,280,667,420.11,441.40
ID17,ID17_Session01,0,140,1602896,141,573,701,0.00,0.00
ID17,ID17_Session01,1,6266,1603271,235,573,701,0.00,0.00
ID17,ID17_Session01,0,1171,1609537,0,500,680,55.54,66.90
ID17,ID17_Session01,0,171,1611037,329,516,740,2.00,2.00
ID17,ID17_Session01,0,891,1615677,4469,501,723,22.67,30.24
ID17,ID17_Session01,0,141,1616677,109,532,786,1.00,1.00
ID17,ID17_Session01,1,1640,1617037,219,532,780,6.00,6.00
ID17,ID17_Session01,0,407,1618677,0,491,689,97.58,109.23
ID17,ID17_Session01,0,484,1619209,125,500,645,0.00,0.00
ID17,ID17_Session01,0,125,1619803,110,514,694,0.00,0.00
ID17,ID17_Session01,1,6656,1621459,1531,512,690,4.47,6.00
ID17,ID17_Session01,1,9484,1632944,4829,508,687,5.00,7.00
ID17,ID17_Session01,0,1547,1642428,0,598,651,96.93,170.29
ID17,ID17_Session01,0,609,1644069,94,343,637,0.00,0.00
ID17,ID17_Session01,0,1751,1644803,125,640,651,1.00,1.00
ID17,ID17_Session01,0,625,1646679,125,376,635,0.00,0.00
ID17,ID17_Session01,0,110,1647647,343,634,649,60.21,62.47
ID17,ID17_Session01,0,1516,1651194,3437,320,698,317.80,351.78
ID17,ID17_Session01,0,1156,1652960,250,713,756,1.00,1.00
ID17,ID17_Session01,0,141,1654929,125,427,708,0.00,0.00
